Title:,"Time Series, Area-Averaged of Dust Surface Mass Concentration - PM 2.5, time average hourly 0.5 x 0.625 (hourly)"
User Start Date:,1999-01-01T00:00:00Z
User End Date:,2025-10-10T23:59:59Z
User Bounding Box:,"67.75,40.05,67.95,40.3"
Data Bounding Box:,"68.125,40,68.125,40"
URL to Reproduce Results:,"https://giovanni.gsfc.nasa.gov/giovanni/#service=ArAvTs&starttime=1999-01-01T00:00:00Z&endtime=2025-10-10T23:59:59Z&bbox=67.75,40.05,67.95,40.3&data=M2T1NXAER_5_12_4_DUSMASS25&dataKeyword=dusmass25&portal=GIOVANNI&format=json"
Fill Value (mean_M2T1NXAER_5_12_4_DUSMASS25):, 1000000000000000

time, mean_M2T1NXAER_5_12_4_DUSMASS25
1999-01-14 09:30:00,2.15295586e-08
1999-01-14 10:30:00,2.20097718e-08
1999-01-14 11:30:00,2.41489033e-08
1999-01-14 12:30:00,2.49056029e-08
1999-01-14 13:30:00,2.34940707e-08
1999-01-14 14:30:00,2.12967439e-08
1999-01-14 15:30:00,1.91430445e-08
1999-01-14 16:30:00,1.74040906e-08
1999-01-14 17:30:00,1.62981468e-08
1999-01-14 18:30:00,1.58324838e-08
1999-01-14 19:30:00,1.53595465e-08
1999-01-14 20:30:00,1.46574166e-08
1999-01-14 21:30:00,1.41517384e-08
1999-01-14 22:30:00,1.35878571e-08
1999-01-14 23:30:00,1.29621256e-08
1999-01-15 00:30:00,1.2267277e-08
1999-01-15 01:30:00,1.20089823e-08
1999-01-15 02:30:00,1.19544179e-08
1999-01-15 03:30:00,1.17252075e-08
1999-01-15 04:30:00,1.13177681e-08
1999-01-15 05:30:00,1.00954276e-08
1999-01-15 06:30:00,9.70976544e-09
1999-01-15 07:30:00,9.5278665e-09
1999-01-15 08:30:00,9.51331458e-09
1999-01-15 09:30:00,9.58971214e-09
1999-01-15 10:30:00,9.35324351e-09
1999-01-15 11:30:00,9.12041287e-09
1999-01-15 12:30:00,8.69840733e-09
1999-01-15 13:30:00,7.97444955e-09
1999-01-15 14:30:00,7.26504457e-09
1999-01-15 15:30:00,6.62657884e-09
1999-01-15 16:30:00,6.04450401e-09
1999-01-15 17:30:00,5.54792656e-09
1999-01-15 18:30:00,5.19867172e-09
1999-01-15 19:30:00,4.93310193e-09
1999-01-15 20:30:00,4.70391459e-09
1999-01-15 21:30:00,4.47471393e-09
1999-01-15 22:30:00,4.2564352e-09
1999-01-15 23:30:00,4.0854502e-09
1999-01-16 00:30:00,3.94175004e-09
1999-01-16 01:30:00,3.80896381e-09
1999-01-16 02:30:00,3.69345798e-09
1999-01-16 03:30:00,3.58795726e-09
1999-01-16 04:30:00,3.11411719e-09
1999-01-16 05:30:00,2.9113052e-09
1999-01-16 06:30:00,3.03316527e-09
1999-01-16 07:30:00,2.94312597e-09
1999-01-16 08:30:00,2.89583824e-09
1999-01-16 09:30:00,3.0386218e-09
1999-01-16 10:30:00,3.32784134e-09
1999-01-16 11:30:00,3.5170169e-09
1999-01-16 12:30:00,3.3642209e-09
1999-01-16 13:30:00,3.04044079e-09
1999-01-16 14:30:00,2.78669221e-09
1999-01-16 15:30:00,2.66846012e-09
1999-01-16 16:30:00,2.59933675e-09
1999-01-16 17:30:00,2.49201948e-09
1999-01-16 18:30:00,2.34013031e-09
1999-01-16 19:30:00,2.17460938e-09
1999-01-16 20:30:00,2.03637307e-09
1999-01-16 21:30:00,1.95450411e-09
1999-01-16 22:30:00,1.89265847e-09
1999-01-16 23:30:00,1.84400051e-09
1999-01-17 00:30:00,1.86355464e-09
1999-01-17 01:30:00,1.86810212e-09
1999-01-17 02:30:00,1.86719284e-09
1999-01-17 03:30:00,1.87355909e-09
1999-01-17 04:30:00,1.8717401e-09
1999-01-17 05:30:00,1.8717401e-09
1999-01-17 06:30:00,1.83672455e-09
1999-01-17 07:30:00,1.79352377e-09
1999-01-17 08:30:00,1.76942261e-09
1999-01-17 09:30:00,1.74213721e-09
1999-01-17 10:30:00,1.79625437e-09
1999-01-17 11:30:00,1.85537075e-09
1999-01-17 12:30:00,1.87901605e-09
1999-01-17 13:30:00,1.87810656e-09
1999-01-17 14:30:00,1.8553703e-09
1999-01-17 15:30:00,1.82217275e-09
1999-01-17 16:30:00,1.79807325e-09
1999-01-17 17:30:00,1.78899184e-09
1999-01-17 18:30:00,1.75259629e-09
1999-01-17 19:30:00,1.66664904e-09
1999-01-17 20:30:00,1.57933755e-09
1999-01-17 21:30:00,1.60207492e-09
1999-01-17 22:30:00,2.35286279e-09
1999-01-17 23:30:00,2.92948243e-09
1999-01-18 00:30:00,2.81215762e-09
1999-01-18 01:30:00,2.96040525e-09
1999-01-18 02:30:00,3.57522367e-09
1999-01-18 03:30:00,3.90718924e-09
1999-01-18 04:30:00,4.50927473e-09
1999-01-18 05:30:00,5.45514922e-09
1999-01-18 06:30:00,6.33008312e-09
1999-01-18 07:30:00,6.34827302e-09
1999-01-18 08:30:00,6.17001206e-09
1999-01-18 09:30:00,6.00448402e-09
1999-01-18 10:30:00,5.77711035e-09
1999-01-18 11:30:00,5.39694156e-09
1999-01-18 12:30:00,5.15137799e-09
1999-01-18 13:30:00,5.09317033e-09
1999-01-18 14:30:00,5.15865395e-09
1999-01-18 15:30:00,5.21504351e-09
1999-01-18 16:30:00,5.23687183e-09
1999-01-18 17:30:00,5.26051869e-09
1999-01-18 18:30:00,5.28598321e-09
1999-01-18 19:30:00,5.2696123e-09
1999-01-18 20:30:00,5.19867394e-09
1999-01-18 21:30:00,5.0986273e-09
1999-01-18 22:30:00,5.0004032e-09
1999-01-18 23:30:00,4.88581131e-09
1999-01-19 00:30:00,4.80213203e-09
1999-01-19 01:30:00,4.74574335e-09
1999-01-19 02:30:00,4.40377335e-09
1999-01-19 03:30:00,3.90355126e-09
1999-01-19 04:30:00,3.43516171e-09
1999-01-19 05:30:00,3.23689187e-09
1999-01-19 06:30:00,3.33693628e-09
1999-01-19 07:30:00,3.32966033e-09
1999-01-19 08:30:00,3.26417671e-09
1999-01-19 09:30:00,3.26599547e-09
1999-01-19 10:30:00,3.45335138e-09
1999-01-19 11:30:00,3.93447408e-09
1999-01-19 12:30:00,4.48562787e-09
1999-01-19 13:30:00,4.89853846e-09
1999-01-19 14:30:00,5.20230969e-09
1999-01-19 15:30:00,5.50789991e-09
1999-01-19 16:30:00,5.89898308e-09
1999-01-19 17:30:00,6.20275475e-09
1999-01-19 18:30:00,6.32280717e-09
1999-01-19 19:30:00,6.2482286e-09
1999-01-19 20:30:00,6.10816642e-09
1999-01-19 21:30:00,6.15000317e-09
1999-01-19 22:30:00,6.4028427e-09
1999-01-19 23:30:00,6.74481271e-09
1999-01-20 00:30:00,7.13589543e-09
1999-01-20 01:30:00,7.49059836e-09
1999-01-20 02:30:00,7.81437848e-09
1999-01-20 03:30:00,8.30550562e-09
1999-01-20 04:30:00,9.10222298e-09
1999-01-20 05:30:00,9.64064384e-09
1999-01-20 06:30:00,1.02081685e-08
1999-01-20 07:30:00,1.08011591e-08
1999-01-20 08:30:00,1.14087015e-08
1999-01-20 09:30:00,1.22927304e-08
1999-01-20 10:30:00,1.3740646e-08
1999-01-20 11:30:00,1.53813744e-08
1999-01-20 12:30:00,1.68438419e-08
1999-01-20 13:30:00,2.07801349e-08
1999-01-20 14:30:00,2.36468622e-08
1999-01-20 15:30:00,2.47091521e-08
1999-01-20 16:30:00,2.57205102e-08
1999-01-20 17:30:00,2.62371032e-08
1999-01-20 18:30:00,2.6266207e-08
1999-01-20 19:30:00,2.67173164e-08
1999-01-20 20:30:00,2.74885679e-08
1999-01-20 21:30:00,2.77432264e-08
1999-01-20 22:30:00,2.7801434e-08
1999-01-20 23:30:00,2.75904313e-08
1999-01-21 00:30:00,2.71902536e-08
1999-01-21 01:30:00,2.66954885e-08
1999-01-21 02:30:00,2.61425157e-08
1999-01-21 03:30:00,2.56768544e-08
1999-01-21 04:30:00,2.35013431e-08
1999-01-21 05:30:00,2.0263542e-08
1999-01-21 06:30:00,1.8029823e-08
1999-01-21 07:30:00,1.64509402e-08
1999-01-21 08:30:00,1.52213033e-08
1999-01-21 09:30:00,1.4588295e-08
1999-01-21 10:30:00,1.44573278e-08
1999-01-21 11:30:00,1.49666448e-08
1999-01-21 12:30:00,1.60289346e-08
1999-01-21 13:30:00,1.74040906e-08
1999-01-21 14:30:00,1.86118996e-08
1999-01-21 15:30:00,1.93685992e-08
1999-01-21 16:30:00,1.97615009e-08
1999-01-21 17:30:00,2.00088834e-08
1999-01-21 18:30:00,2.02853698e-08
1999-01-21 19:30:00,2.05618562e-08
1999-01-21 20:30:00,2.06200639e-08
1999-01-21 21:30:00,2.02853698e-08
1999-01-21 22:30:00,1.96814653e-08
1999-01-21 23:30:00,1.89538696e-08
1999-01-22 00:30:00,1.82553777e-08
1999-01-22 01:30:00,1.7673301e-08
1999-01-22 02:30:00,1.74550223e-08
1999-01-22 03:30:00,1.85609679e-08
1999-01-22 04:30:00,2.69938027e-08
1999-01-22 05:30:00,2.98896339e-08
1999-01-22 06:30:00,2.79105734e-08
1999-01-22 07:30:00,2.39306264e-08
1999-01-22 08:30:00,1.92740135e-08
1999-01-22 09:30:00,1.57015165e-08
1999-01-22 10:30:00,1.39189069e-08
1999-01-22 11:30:00,1.3547834e-08
1999-01-22 12:30:00,1.35514711e-08
1999-01-22 13:30:00,1.34641605e-08
1999-01-22 14:30:00,1.34532527e-08
1999-01-22 15:30:00,1.35114533e-08
1999-01-22 16:30:00,1.35805847e-08
1999-01-22 17:30:00,1.35587719e-08
1999-01-22 18:30:00,1.34241418e-08
1999-01-22 19:30:00,1.3209501e-08
1999-01-22 20:30:00,1.29693944e-08
1999-01-22 21:30:00,1.2700184e-08
1999-01-22 22:30:00,1.23691279e-08
1999-01-22 23:30:00,1.19325705e-08
1999-01-23 00:30:00,1.14087015e-08
1999-01-23 01:30:00,1.09248504e-08
1999-01-23 02:30:00,1.05355866e-08
1999-01-23 03:30:00,1.01499609e-08
1999-01-23 04:30:00,9.67338565e-09
1999-01-23 05:30:00,9.05129127e-09
1999-01-23 06:30:00,8.60381988e-09
1999-01-23 07:30:00,8.36371417e-09
1999-01-23 08:30:00,8.29459257e-09
1999-01-23 09:30:00,8.39281977e-09
1999-01-23 10:30:00,8.69841088e-09
1999-01-23 11:30:00,9.1895398e-09
1999-01-23 12:30:00,9.5787982e-09
1999-01-23 13:30:00,9.50241397e-09
1999-01-23 14:30:00,9.1204333e-09
1999-01-23 15:30:00,8.69840733e-09
1999-01-23 16:30:00,8.3237337e-09
1999-01-23 17:30:00,8.10544432e-09
1999-01-23 18:30:00,8.02901923e-09
1999-01-23 19:30:00,7.95262167e-09
1999-01-23 20:30:00,7.81801646e-09
